year.id,year.display-label,hisp.id,hisp.display-label,GEO.id,GEO.id2,GEO.display-label,totpop_sex0_age999,totpop_sex0_age0to4,totpop_sex0_age5to9,totpop_sex0_age10to14,totpop_sex0_age15to19,totpop_sex0_age20to24,totpop_sex0_age25to29,totpop_sex0_age30to34,totpop_sex0_age35to39,totpop_sex0_age40to44,totpop_sex0_age45to49,totpop_sex0_age50to54,totpop_sex0_age55to59,totpop_sex0_age60to64,totpop_sex0_age65to69,totpop_sex0_age70to74,totpop_sex0_age75to79,totpop_sex0_age80to84,totpop_sex0_age85plus,totpop_sex0_medage
Id,Year,Id,Hispanic Origin,Id,Id2,Geography,Total; Both Sexes; Total,Total; Both Sexes; Under 5 years,Total; Both Sexes; 5 to 9 years,Total; Both Sexes; 10 to 14 years,Total; Both Sexes; 15 to 19 years,Total; Both Sexes; 20 to 24 years,Total; Both Sexes; 25 to 29 years,Total; Both Sexes; 30 to 34 years,Total; Both Sexes; 35 to 39 years,Total; Both Sexes; 40 to 44 years,Total; Both Sexes; 45 to 49 years,Total; Both Sexes; 50 to 54 years,Total; Both Sexes; 55 to 59 years,Total; Both Sexes; 60 to 64 years,Total; Both Sexes; 65 to 69 years,Total; Both Sexes; 70 to 74 years,Total; Both Sexes; 75 to 79 years,Total; Both Sexes; 80 to 84 years,Total; Both Sexes; 85 years and over,Total; Both Sexes; Median age (years)
cen42010,"April 1, 2010 Census",totpop,Total,0400000US16,16,Idaho,1567582,121772,121195,116955,115359,108209,106734,102231,96845,94764,103560,104977,96997,83316,63428,46106,34278,25614,25242,34.6
est42010,"April 1, 2010 Estimates Base",hisp,Hispanic,0400000US16,16,Idaho,175901,22905,20706,18854,17528,15414,15102,13541,12225,10281,8760,6749,4895,3367,2206,1447,959,526,436,22.5
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US16,16,Idaho,1391749,98867,100489,98101,97831,92795,91632,88691,84620,84483,94801,98228,92107,79951,61225,44667,33327,25100,24834,36.6
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US16,16,Idaho,1567650,121772,121195,116955,115359,108209,106734,102232,96845,94764,103561,104977,97002,83318,63431,46114,34286,25626,25270,34.6
est72010,"July 1, 2010",hisp,Hispanic,0400000US16,16,Idaho,177014,22966,20848,18949,17622,15505,15099,13637,12258,10337,8859,6843,4956,3435,2245,1483,977,543,452,22.5
est72010,"July 1, 2010",nhisp,Not Hispanic,0400000US16,16,Idaho,1393898,98528,100405,98364,97438,92969,91518,89063,84380,84751,94174,98349,92640,80887,61664,45171,33463,25135,24999,36.7
est72010,"July 1, 2010",totpop,Total,0400000US16,16,Idaho,1570912,121494,121253,117313,115060,108474,106617,102700,96638,95088,103033,105192,97596,84322,63909,46654,34440,25678,25451,34.6
est72011,"July 1, 2011",hisp,Hispanic,0400000US16,16,Idaho,181267,22612,21362,19306,18105,15920,15268,13962,12410,10731,9268,7171,5238,3742,2450,1602,1029,599,492,22.8
est72011,"July 1, 2011",nhisp,Not Hispanic,0400000US16,16,Idaho,1401913,96749,99995,99383,96062,94236,90649,90663,83404,85940,90617,98937,94258,85464,63426,47239,34303,25222,25366,36.9
est72011,"July 1, 2011",totpop,Total,0400000US16,16,Idaho,1583180,119361,121357,118689,114167,110156,105917,104625,95814,96671,99885,106108,99496,89206,65876,48841,35332,25821,25858,34.9
est72012,"July 1, 2012",hisp,Hispanic,0400000US16,16,Idaho,185027,22053,22032,19677,18190,16362,15321,14271,12629,11113,9547,7531,5635,3958,2689,1764,1062,653,540,23.1
est72012,"July 1, 2012",nhisp,Not Hispanic,0400000US16,16,Idaho,1409646,94686,100094,99766,95325,95282,89818,91291,84187,86278,87616,97961,95936,86226,69147,49733,35196,25485,25619,37.2
est72012,"July 1, 2012",totpop,Total,0400000US16,16,Idaho,1594673,116739,122126,119443,113515,111644,105139,105562,96816,97391,97163,105492,101571,90184,71836,51497,36258,26138,26159,35.2
est72013,"July 1, 2013",hisp,Hispanic,0400000US16,16,Idaho,190188,21792,22713,20103,18536,17098,15393,14810,12994,11375,9858,8023,6009,4242,2874,1937,1143,701,587,23.4
est72013,"July 1, 2013",nhisp,Not Hispanic,0400000US16,16,Idaho,1419999,92863,100188,100588,95277,95474,89558,92051,86235,86098,85113,97128,96774,88227,72547,53439,36525,25974,25940,37.5
est72013,"July 1, 2013",totpop,Total,0400000US16,16,Idaho,1610187,114655,122901,120691,113813,112572,104951,106861,99229,97473,94971,105151,102783,92469,75421,55376,37668,26675,26527,35.4
est72014,"July 1, 2014",hisp,Hispanic,0400000US16,16,Idaho,195372,21675,23049,20792,18960,17675,15607,15154,13300,11729,10139,8533,6366,4577,3118,2085,1205,769,639,23.7
est72014,"July 1, 2014",nhisp,Not Hispanic,0400000US16,16,Idaho,1435019,92240,100170,101580,96444,95051,90938,92381,88813,85759,84317,95936,97442,90370,76446,56148,38493,26236,26255,37.7
est72014,"July 1, 2014",totpop,Total,0400000US16,16,Idaho,1630391,113915,123219,122372,115404,112726,106545,107535,102113,97488,94456,104469,103808,94947,79564,58233,39698,27005,26894,35.6
est72015,"July 1, 2015",hisp,Hispanic,0400000US16,16,Idaho,201037,21705,23421,21327,19581,17906,16075,15583,13726,12126,10420,8966,6814,4933,3400,2228,1310,820,696,24.0
est72015,"July 1, 2015",nhisp,Not Hispanic,0400000US16,16,Idaho,1448287,92152,99407,102210,97382,93431,92235,92146,91213,85477,85203,93663,98340,92712,80594,58562,39956,26858,26746,37.9
est72015,"July 1, 2015",totpop,Total,0400000US16,16,Idaho,1649324,113857,122828,123537,116963,111337,108310,107729,104939,97603,95623,102629,105154,97645,83994,60790,41266,27678,27442,35.9
est72016,"July 1, 2016",hisp,Hispanic,0400000US16,16,Idaho,207882,21825,23383,22208,20305,18490,16655,16024,14331,12495,10872,9459,7280,5294,3768,2418,1431,865,779,24.4
est72016,"July 1, 2016",nhisp,Not Hispanic,0400000US16,16,Idaho,1472144,93199,99412,102958,99465,93338,94973,92535,94383,85453,87294,90985,99554,95309,85887,60743,41972,27551,27133,38.1
est72016,"July 1, 2016",totpop,Total,0400000US16,16,Idaho,1680026,115024,122795,125166,119770,111828,111628,108559,108714,97948,98166,100444,106834,100603,89655,63161,43403,28416,27912,36.1
est72017,"July 1, 2017",hisp,Hispanic,0400000US16,16,Idaho,215392,22101,23263,23289,20865,18955,17524,16433,15020,13029,11406,9904,7709,5772,4070,2678,1622,928,824,24.8
est72017,"July 1, 2017",nhisp,Not Hispanic,0400000US16,16,Idaho,1501551,94936,99674,105026,100695,93782,97876,93886,97236,87333,88859,89203,100197,98069,87243,66861,44493,28399,27783,38.3
est72017,"July 1, 2017",totpop,Total,0400000US16,16,Idaho,1716943,117037,122937,128315,121560,112737,115400,110319,112256,100362,100265,99107,107906,103841,91313,69539,46115,29327,28607,36.3
cen42010,"April 1, 2010 Census",hisp,Hispanic,0400000US17,17,Illinois,2027578,213367,207309,192395,181386,168973,178351,179508,167009,138781,112339,90983,67168,47359,30506,21033,15051,9502,6558,26.4
cen42010,"April 1, 2010 Census",nhisp,Not Hispanic,0400000US17,17,Illinois,10803054,622210,652096,687053,740706,709991,731922,686176,688781,731319,827755,839802,740610,618070,454554,343442,274334,225879,228354,39.2
cen42010,"April 1, 2010 Census",totpop,Total,0400000US17,17,Illinois,12830632,835577,859405,879448,922092,878964,910273,865684,855790,870100,940094,930785,807778,665429,485060,364475,289385,235381,234912,36.6
est42010,"April 1, 2010 Estimates Base",hisp,Hispanic,0400000US17,17,Illinois,2027580,213367,207309,192395,181386,168973,178351,179508,167009,138781,112339,90983,67169,47359,30506,21034,15051,9502,6558,26.4
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US17,17,Illinois,10803985,622231,652143,687088,740745,710018,731944,686198,688828,731355,827786,839829,740635,618099,454584,343490,274381,225976,228655,39.2
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US17,17,Illinois,12831565,835598,859452,879483,922131,878991,910295,865706,855837,870136,940125,930812,807804,665458,485090,364524,289432,235478,235213,36.6
est72010,"July 1, 2010",hisp,Hispanic,0400000US17,17,Illinois,2034983,213165,207844,192964,182061,168983,177768,179412,167624,139927,113117,91977,68017,48165,30996,21292,15220,9697,6754,26.5
est72010,"July 1, 2010",nhisp,Not Hispanic,0400000US17,17,Illinois,10806213,621600,649582,684860,738131,711058,732023,689544,683798,730235,823049,840499,744891,624771,457003,344850,273788,226213,230318,39.3
est72010,"July 1, 2010",totpop,Total,0400000US17,17,Illinois,12841196,834765,857426,877824,920192,880041,909791,868956,851422,870162,936166,932476,812908,672936,487999,366142,289008,235910,237072,36.6
est72011,"July 1, 2011",hisp,Hispanic,0400000US17,17,Illinois,2063942,209731,209794,195859,183748,169636,176171,179010,169575,145268,116846,95477,71789,51548,33279,22288,16011,10327,7585,26.8
est72011,"July 1, 2011",nhisp,Not Hispanic,0400000US17,17,Illinois,10798356,615061,640711,676057,723532,716275,728983,701934,660443,728073,795454,843338,759393,656391,466195,352313,273947,225099,235157,39.5
est72011,"July 1, 2011",totpop,Total,0400000US17,17,Illinois,12862298,824792,850505,871916,907280,885911,905154,880944,830018,873341,912300,938815,831182,707939,499474,374601,289958,235426,242742,36.8
est72012,"July 1, 2012",hisp,Hispanic,0400000US17,17,Illinois,2091220,204795,212521,198662,184650,172141,173152,178707,170896,150531,120706,98408,76181,53929,36384,23486,16715,10864,8492,27.1
est72012,"July 1, 2012",nhisp,Not Hispanic,0400000US17,17,Illinois,10787274,608339,634502,665694,706041,724344,724668,710394,651161,719553,769055,835830,774695,655742,502114,366076,276675,221684,240707,39.8
est72012,"July 1, 2012",totpop,Total,0400000US17,17,Illinois,12878494,813134,847023,864356,890691,896485,897820,889101,822057,870084,889761,934238,850876,709671,538498,389562,293390,232548,249199,37.1
est72013,"July 1, 2013",hisp,Hispanic,0400000US17,17,Illinois,2116648,198800,213518,201479,185968,174901,171509,177854,171793,154409,125128,101912,80059,56765,39262,24916,17535,11441,9399,27.5
est72013,"July 1, 2013",nhisp,Not Hispanic,0400000US17,17,Illinois,10773755,601556,627894,656043,688991,728642,723766,718406,652496,704808,742831,825039,787263,665885,519654,385194,282326,218533,244428,39.9
est72013,"July 1, 2013",totpop,Total,0400000US17,17,Illinois,12890403,800356,841412,857522,874959,903543,895275,896260,824289,859217,867959,926951,867322,722650,558916,410110,299861,229974,253827,37.2
est72014,"July 1, 2014",hisp,Hispanic,0400000US17,17,Illinois,2139228,194065,212131,204153,187353,177599,170099,176688,171466,158024,128953,105511,83598,60245,42005,26629,18239,12066,10404,27.8
est72014,"July 1, 2014",nhisp,Not Hispanic,0400000US17,17,Illinois,10743210,598841,616051,647364,672771,727535,723787,718815,657957,684957,719168,811789,793909,678751,541909,396851,289463,215421,247871,40.1
est72014,"July 1, 2014",totpop,Total,0400000US17,17,Illinois,12882438,792906,828182,851517,860124,905134,893886,895503,829423,842981,848121,917300,877507,738996,583914,423480,307702,227487,258275,37.5
est72015,"July 1, 2015",hisp,Hispanic,0400000US17,17,Illinois,2161665,190108,210232,205350,190135,179294,169560,173623,172306,160423,133908,108373,87533,64186,44888,28475,19111,12657,11503,28.1
est72015,"July 1, 2015",nhisp,Not Hispanic,0400000US17,17,Illinois,10700386,596384,606839,635546,661116,718144,723701,713943,667282,661175,706089,790937,796765,692686,567121,405623,293480,213745,249810,40.2
est72015,"July 1, 2015",totpop,Total,0400000US17,17,Illinois,12862051,786492,817071,840896,851251,897438,893261,887566,839588,821598,839997,899310,884298,756872,612009,434098,312591,226402,261313,37.6
est72016,"July 1, 2016",hisp,Hispanic,0400000US17,17,Illinois,2185712,187874,206730,207306,193060,180527,170184,172627,171772,162140,138991,111913,90698,67550,47967,30482,19932,13379,12580,28.4
est72016,"July 1, 2016",nhisp,Not Hispanic,0400000US17,17,Illinois,10650014,591328,597644,624808,651630,702561,727704,709665,676083,635361,701242,761656,796064,703177,593110,412465,299370,214574,251572,40.4
est72016,"July 1, 2016",totpop,Total,0400000US17,17,Illinois,12835726,779202,804374,832114,844690,883088,897888,882292,847855,797501,840233,873569,886762,770727,641077,442947,319302,227953,264152,37.8
est72017,"July 1, 2017",hisp,Hispanic,0400000US17,17,Illinois,2209337,186979,201407,209515,195591,181434,172712,169901,171601,163500,143759,115540,93418,71899,50339,33204,20929,13964,13645,28.7
est72017,"July 1, 2017",nhisp,Not Hispanic,0400000US17,17,Illinois,10592686,586070,589289,616540,640538,684925,730854,702606,680355,623712,690263,733346,786256,714615,590849,442597,310816,216803,252252,40.5
est72017,"July 1, 2017",totpop,Total,0400000US17,17,Illinois,12802023,773049,790696,826055,836129,866359,903566,872507,851956,787212,834022,848886,879674,786514,641188,475801,331745,230767,265897,38.1
cen42010,"April 1, 2010 Census",hisp,Hispanic,0400000US18,18,Indiana,389707,50545,45416,37677,34400,33005,35379,35394,30233,23460,18575,14943,10600,7297,4480,2998,2384,1723,1198,24.1
cen42010,"April 1, 2010 Census",nhisp,Not Hispanic,0400000US18,18,Indiana,6094095,383530,399405,414494,441115,419021,384151,372421,386778,400359,455371,457879,407915,343331,254577,190280,149459,119935,114074,38.1
cen42010,"April 1, 2010 Census",totpop,Total,0400000US18,18,Indiana,6483802,434075,444821,452171,475515,452026,419530,407815,417011,423819,473946,472822,418515,350628,259057,193278,151843,121658,115272,37.0
est42010,"April 1, 2010 Estimates Base",hisp,Hispanic,0400000US18,18,Indiana,389718,50545,45416,37678,34407,33006,35379,35394,30234,23462,18575,14942,10600,7296,4480,2998,2384,1723,1199,24.1
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US18,18,Indiana,6094407,383532,399396,414492,441165,419124,384158,372427,386785,400367,455370,457876,407914,343333,254584,190298,149485,119959,114142,38.1
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US18,18,Indiana,6484125,434077,444812,452170,475572,452130,419537,407821,417019,423829,473945,472818,418514,350629,259064,193296,151869,121682,115341,37.0
est72010,"July 1, 2010",hisp,Hispanic,0400000US18,18,Indiana,391570,50354,45710,38091,34630,32943,35056,35496,30496,23791,18740,15084,10806,7414,4557,3041,2383,1738,1240,24.1
est72010,"July 1, 2010",nhisp,Not Hispanic,0400000US18,18,Indiana,6098459,382679,398107,414232,439761,420890,384278,373996,383896,400573,452934,458413,410512,346884,255559,191366,149273,120027,115079,38.2
est72010,"July 1, 2010",totpop,Total,0400000US18,18,Indiana,6490029,433033,443817,452323,474391,453833,419334,409492,414392,424364,471674,473497,421318,354298,260116,194407,151656,121765,116319,37.0
est72011,"July 1, 2011",hisp,Hispanic,0400000US18,18,Indiana,401360,49464,47399,40069,35586,33196,34148,35912,31645,25279,19562,15639,11678,7991,4929,3206,2441,1812,1404,24.2
est72011,"July 1, 2011",nhisp,Not Hispanic,0400000US18,18,Indiana,6113998,379567,394218,413158,432607,431642,382417,380444,371040,402998,438508,460984,418912,364342,259767,196295,149851,119386,117862,38.3
est72011,"July 1, 2011",totpop,Total,0400000US18,18,Indiana,6515358,429031,441617,453227,468193,464838,416565,416356,402685,428277,458070,476623,430590,372333,264696,199501,152292,121198,119266,37.1
est72012,"July 1, 2012",hisp,Hispanic,0400000US18,18,Indiana,409752,47808,49120,41726,36077,33967,33298,36075,32664,26485,20423,16297,12517,8567,5400,3397,2466,1925,1540,24.4
est72012,"July 1, 2012",nhisp,Not Hispanic,0400000US18,18,Indiana,6125913,375628,393391,409963,423630,443942,380963,383664,365085,401111,424828,457865,427386,364296,280443,203903,151186,118088,120541,38.5
est72012,"July 1, 2012",totpop,Total,0400000US18,18,Indiana,6535665,423436,442511,451689,459707,477909,414261,419739,397749,427596,445251,474162,439903,372863,285843,207300,153652,120013,122081,37.3
est72013,"July 1, 2013",hisp,Hispanic,0400000US18,18,Indiana,420183,46452,50871,43544,37078,34952,32767,36435,33488,27830,21472,16987,13312,9168,5900,3679,2568,1981,1699,24.6
est72013,"July 1, 2013",nhisp,Not Hispanic,0400000US18,18,Indiana,6147301,373764,392738,407081,420294,450724,383272,387486,365498,397457,411165,453423,434660,370946,290962,214311,154372,116700,122448,38.5
est72013,"July 1, 2013",totpop,Total,0400000US18,18,Indiana,6567484,420216,443609,450625,457372,485676,416039,423921,398986,425287,432637,470410,447972,380114,296862,217990,156940,118681,124147,37.3
est72014,"July 1, 2014",hisp,Hispanic,0400000US18,18,Indiana,430010,45374,51470,45427,38413,36015,32516,36074,34297,29301,22390,17820,14097,9807,6450,3966,2683,2000,1910,24.7
est72014,"July 1, 2014",nhisp,Not Hispanic,0400000US18,18,Indiana,6163172,374300,388873,404454,417438,453166,389004,386799,368909,390208,398960,449391,438203,378652,305148,221068,158976,115206,124417,38.6
est72014,"July 1, 2014",totpop,Total,0400000US18,18,Indiana,6593182,419674,440343,449881,455851,489181,421520,422873,403206,419509,421350,467211,452300,388459,311598,225034,161659,117206,126327,37.4
est72015,"July 1, 2015",hisp,Hispanic,0400000US18,18,Indiana,440627,45077,51955,46929,40172,36995,32483,35404,35336,30513,23510,18512,14866,10657,6997,4270,2824,2024,2103,24.9
est72015,"July 1, 2015",nhisp,Not Hispanic,0400000US18,18,Indiana,6169969,374692,386039,399073,416312,449841,394986,384539,374042,380330,393864,440121,440685,387096,319231,226964,161524,115010,125620,38.7
est72015,"July 1, 2015",totpop,Total,0400000US18,18,Indiana,6610596,419769,437994,446002,456484,486836,427469,419943,409378,410843,417374,458633,455551,397753,326228,231234,164348,117034,127723,37.5
est72016,"July 1, 2016",hisp,Hispanic,0400000US18,18,Indiana,452943,45441,51333,48864,42411,38093,33031,34858,36298,31688,24974,19261,15436,11574,7665,4614,3040,2071,2291,25.0
est72016,"July 1, 2016",nhisp,Not Hispanic,0400000US18,18,Indiana,6181064,375049,383384,395441,415235,443231,404580,383407,380307,366766,395909,425764,442144,394821,335256,230631,166273,116002,126864,38.8
est72016,"July 1, 2016",totpop,Total,0400000US18,18,Indiana,6634007,420490,434717,444305,457646,481324,437611,418265,416605,398454,420883,445025,457580,406395,342921,235245,169313,118073,129155,37.6
est72017,"July 1, 2017",hisp,Hispanic,0400000US18,18,Indiana,466453,46178,50228,51144,44474,39155,34314,34482,37023,33120,26371,20198,16036,12413,8325,5052,3248,2182,2510,25.3
est72017,"July 1, 2017",nhisp,Not Hispanic,0400000US18,18,Indiana,6200365,374998,381554,395487,412615,435450,417314,382694,384614,362021,394720,413167,439140,403018,335733,249834,172880,117576,127550,38.9
est72017,"July 1, 2017",totpop,Total,0400000US18,18,Indiana,6666818,421176,431782,446631,457089,474605,451628,417176,421637,395141,421091,433365,455176,415431,344058,254886,176128,119758,130060,37.7
cen42010,"April 1, 2010 Census",hisp,Hispanic,0400000US19,19,Iowa,151544,20742,18194,15718,14755,14044,13312,12236,10730,9100,7053,5333,3644,2545,1505,1019,670,511,433,22.2
cen42010,"April 1, 2010 Census",nhisp,Not Hispanic,0400000US19,19,Iowa,2894811,181381,182452,185186,202082,199306,184531,172504,166418,178300,209429,217911,200749,165812,122860,99272,82717,69676,74225,39.3
cen42010,"April 1, 2010 Census",totpop,Total,0400000US19,19,Iowa,3046355,202123,200646,200904,216837,213350,197843,184740,177148,187400,216482,223244,204393,168357,124365,100291,83387,70187,74658,38.1
est42010,"April 1, 2010 Estimates Base",hisp,Hispanic,0400000US19,19,Iowa,151574,20742,18194,15718,14757,14049,13318,12240,10736,9101,7056,5335,3644,2546,1505,1019,670,511,433,22.2
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US19,19,Iowa,2895295,181381,182452,185185,202101,199400,184622,172562,166466,178359,209469,217944,200770,165820,122870,99273,82719,69677,74225,39.3
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US19,19,Iowa,3046869,202123,200646,200903,216858,213449,197940,184802,177202,187460,216525,223279,204414,168366,124375,100292,83389,70188,74658,38.1
est72010,"July 1, 2010",hisp,Hispanic,0400000US19,19,Iowa,152918,20861,18375,15879,14902,14086,13347,12374,10784,9225,7149,5434,3725,2582,1533,1023,683,512,444,22.2
est72010,"July 1, 2010",nhisp,Not Hispanic,0400000US19,19,Iowa,2897305,181146,182464,185286,201825,199775,184438,173714,165638,178089,207872,217975,201793,167829,123199,99431,82556,69597,74678,39.3
est72010,"July 1, 2010",totpop,Total,0400000US19,19,Iowa,3050223,202007,200839,201165,216727,213861,197785,186088,176422,187314,215021,223409,205518,170411,124732,100454,83239,70109,75122,38.1
est72011,"July 1, 2011",hisp,Hispanic,0400000US19,19,Iowa,158131,20625,19230,16522,15429,14566,13455,12860,11054,9734,7522,5807,4048,2781,1679,1054,742,531,492,22.4
est72011,"July 1, 2011",nhisp,Not Hispanic,0400000US19,19,Iowa,2905559,178845,182549,185395,200750,203735,182995,178857,161951,177843,199390,218609,204790,177708,124608,100342,82510,68991,75691,39.3
